,Site,Crop,Experiment,Treatment ,Mineral N kg/ha/y,farmyard manure t/ha/year,Reported yield data (t DM/ha),2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Mean,min_yield,max_yield,Soil texture,LAT,LON,SIMUID_1,Sand,Silt,Clay
653,Hradec n. Svit.,WWHT,Nstac,0,0.0,0.0,straw ,,,2.5026,,,,2.7605999999999997,,,,3.1734,,,,3.7065999999999995,,,,,3.0357999999999996,2.5026,3.7065999999999995,loam,49.73,16.51,26472.0,40.0,40.0,20.0
654,Hradec n. Svit.,WWHT,Nstac,N,150.0,0.0,straw ,,,5.2459999999999996,,,,6.149,,,,6.02,,,,9.8986,,,,,6.8284,5.2459999999999996,9.8986,loam,49.73,16.51,26472.0,40.0,40.0,20.0
655,Hradec n. Svit.,WWHT,Nstac,N,150.0,0.0,straw ,,,5.2459999999999996,,,,6.149,,,,6.02,,,,9.8986,,,,,6.8284,5.2459999999999996,9.8986,loam,49.73,16.51,26472.0,40.0,40.0,20.0
656,Hradec n. Svit.,WWHT,Nstac,N,150.0,0.0,straw ,,,5.2459999999999996,,,,6.149,,,,6.02,,,,9.8986,,,,,6.8284,5.2459999999999996,9.8986,loam,49.73,16.51,26472.0,40.0,40.0,20.0
657,Hradec n. Svit.,WWHT,Nstac,FYM. + N,150.0,10.0,straw ,,,5.7964,,,,8.4452,,,,7.292800000000001,,,,12.0314,,,,,8.39145,5.7964,12.0314,loam,49.73,16.51,26472.0,40.0,40.0,20.0
658,Hradec n. Svit.,WWHT,Nstac,FYM. + N,150.0,10.0,straw ,,,5.7964,,,,8.4452,,,,7.292800000000001,,,,12.0314,,,,,8.39145,5.7964,12.0314,loam,49.73,16.51,26472.0,40.0,40.0,20.0
659,Hradec n. Svit.,WWHT,Nstac,FYM. + N,150.0,10.0,straw ,,,5.7964,,,,8.4452,,,,7.292800000000001,,,,12.0314,,,,,8.39145,5.7964,12.0314,loam,49.73,16.51,26472.0,40.0,40.0,20.0
660,Uherský Ostroh,WWHT,Nstac,0,0.0,0.0,straw ,,,3.8958000000000004,,,,3.01,,,,,,,,,,,,,3.4529,3.01,3.8958000000000004,loam,48.99,17.42,28781.0,40.0,40.0,20.0
661,Uherský Ostroh,WWHT,Nstac,N,150.0,0.0,straw ,,,4.9364,,,,6.6048,,,,,,,,,,,,,5.7706,4.9364,6.6048,loam,48.99,17.42,28781.0,40.0,40.0,20.0
662,Uherský Ostroh,WWHT,Nstac,FYM. + N,150.0,10.0,straw ,,,4.816,,,,5.5556,,,,,,,,,,,,,5.1858,4.816,5.5556,loam,48.99,17.42,28781.0,40.0,40.0,20.0
663,Věrovany,WWHT,Nstac,0,0.0,0.0,straw ,,,5.977,,,,7.275600000000001,,,,5.4438,,,,,,,,,6.2321333333333335,5.4438,7.275600000000001,loam,49.47,17.26,28776.0,40.0,40.0,20.0
664,Věrovany,WWHT,Nstac,0,0.0,0.0,straw ,,,5.977,,,,7.275600000000001,,,,5.4438,,,,,,,,,6.2321333333333335,5.4438,7.275600000000001,loam,49.47,17.26,28776.0,40.0,40.0,20.0
665,Věrovany,WWHT,Nstac,N,150.0,0.0,straw ,,,6.3726,,,,8.7376,,,,6.2264,,,,,,,,,7.1122000000000005,6.2264,8.7376,loam,49.47,17.26,28776.0,40.0,40.0,20.0
666,Věrovany,WWHT,Nstac,N,150.0,0.0,straw ,,,6.3726,,,,8.7376,,,,6.2264,,,,,,,,,7.1122000000000005,6.2264,8.7376,loam,49.47,17.26,28776.0,40.0,40.0,20.0
667,Věrovany,WWHT,Nstac,FYM. + N,150.0,10.0,straw ,,,6.4758000000000004,,,,7.7658,,,,7.3788,,,,,,,,,7.2068,6.4758000000000004,7.7658,loam,49.47,17.26,28776.0,40.0,40.0,20.0
668,Věrovany,WWHT,Nstac,FYM. + N,150.0,10.0,straw ,,,6.4758000000000004,,,,7.7658,,,,7.3788,,,,,,,,,7.2068,6.4758000000000004,7.7658,loam,49.47,17.26,28776.0,40.0,40.0,20.0
669,Vysoká,WWHT,Nstac,0,0.0,0.0,straw ,,,2.7520000000000002,,,,3.7065999999999995,,,,2.5627999999999997,,,,4.859,,,,,3.4701,2.5627999999999997,4.859,loam,49.64,13.95,21991.0,40.0,40.0,20.0
670,Vysoká,WWHT,Nstac,0,0.0,0.0,straw ,,,2.7520000000000002,,,,3.7065999999999995,,,,2.5627999999999997,,,,4.859,,,,,3.4701,2.5627999999999997,4.859,loam,49.64,13.95,21991.0,40.0,40.0,20.0
671,Vysoká,WWHT,Nstac,N,150.0,0.0,straw ,,,4.884799999999999,,,,6.3812,,,,2.7520000000000002,,,,11.1714,,,,,6.29735,2.7520000000000002,11.1714,loam,49.64,13.95,21991.0,40.0,40.0,20.0
672,Vysoká,WWHT,Nstac,N,150.0,0.0,straw ,,,4.884799999999999,,,,6.3812,,,,2.7520000000000002,,,,11.1714,,,,,6.29735,2.7520000000000002,11.1714,loam,49.64,13.95,21991.0,40.0,40.0,20.0
673,Vysoká,WWHT,Nstac,FYM. + N,150.0,10.0,straw ,,,4.472,,,,5.6158,,,,2.6746,,,,9.1762,,,,,5.48465,2.6746,9.1762,loam,49.64,13.95,21991.0,40.0,40.0,20.0
674,Vysoká,WWHT,Nstac,FYM. + N,150.0,10.0,straw ,,,4.472,,,,5.6158,,,,2.6746,,,,9.1762,,,,,5.48465,2.6746,9.1762,loam,49.64,13.95,21991.0,40.0,40.0,20.0
675,Žatec,WWHT,Nstac,0,0.0,0.0,straw ,,,2.8122,,,,1.3158,,,,3.9474,,,,1.0148,,,,,2.27255,1.0148,3.9474,clay loam,50.3,13.52,24818.0,35.0,30.0,35.0
676,Žatec,WWHT,Nstac,N,150.0,0.0,straw ,,,3.2422,,,,2.8982,,,,3.8184000000000005,,,,5.0138,,,,,3.74315,2.8982,5.0138,clay loam,50.3,13.52,24818.0,35.0,30.0,35.0
677,Žatec,WWHT,Nstac,FYM. + N,150.0,10.0,straw ,,,3.311,,,,2.8895999999999997,,,,3.6721999999999997,,,,5.1514,,,,,3.75605,2.8895999999999997,5.1514,clay loam,50.3,13.52,24818.0,35.0,30.0,35.0
678,Horažďovice,BARL,SOH,0,0.0,0.0,grain,,1.935,,,2.3048,,2.9068,,,,2.3478,,2.7004,,,,1.96128,,,2.3593466666666667,1.935,2.9068,loamy sand,49.34,13.7,23089.0,82.0,13.0,5.0
679,Horažďovice,BARL,SOH,0,0.0,0.0,grain,,1.935,,,2.3048,,2.9068,,,,2.3478,,2.7004,,,,1.96128,,,2.3593466666666667,1.935,2.9068,loamy sand,49.34,13.7,23089.0,82.0,13.0,5.0
680,Horažďovice,BARL,SOH,N,120.0,0.0,grain,,3.9474,,,6.6134,,4.4032,,,,4.7214,,3.9302,,,,5.140603333333333,,,4.792700555555555,3.9302,6.6134,loamy sand,49.34,13.7,23089.0,82.0,13.0,5.0
681,Horažďovice,BARL,SOH,N,120.0,0.0,grain,,3.9474,,,6.6134,,4.4032,,,,4.7214,,3.9302,,,,5.140603333333333,,,4.792700555555555,3.9302,6.6134,loamy sand,49.34,13.7,23089.0,82.0,13.0,5.0
682,Horažďovice,BARL,SOH,FYM. ,0.0,10.0,grain,,2.3478,,,2.9498,,2.4166,,,,2.5885999999999996,,3.8097999999999996,,,,2.5229166666666667,,,2.7725861111111105,2.3478,3.8097999999999996,loamy sand,49.34,13.7,23089.0,82.0,13.0,5.0
683,Horažďovice,BARL,SOH,FYM. ,0.0,10.0,grain,,2.3478,,,2.9498,,2.4166,,,,2.5885999999999996,,3.8097999999999996,,,,2.5229166666666667,,,2.7725861111111105,2.3478,3.8097999999999996,loamy sand,49.34,13.7,23089.0,82.0,13.0,5.0
684,Horažďovice,BARL,SOH,FYM. + N,120.0,10.0,grain,,4.0161999999999995,,,5.2718,,3.096,,,,4.9536,,4.308599999999999,,,,5.436,,,4.5137,3.096,5.436,loamy sand,49.34,13.7,23089.0,82.0,13.0,5.0
685,Horažďovice,BARL,SOH,FYM. + N,120.0,10.0,grain,,4.0161999999999995,,,5.2718,,3.096,,,,4.9536,,4.308599999999999,,,,5.436,,,4.5137,3.096,5.436,loamy sand,49.34,13.7,23089.0,82.0,13.0,5.0
686,Chrastava,BARL,SOH,0,0.0,0.0,grain,,1.8834,,,3.1304,,1.8920000000000001,,,,2.5714,,3.87,,,,2.534633027522936,,,2.646972171253823,1.8834,3.87,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
687,Chrastava,BARL,SOH,0,0.0,0.0,grain,,1.8834,,,3.1304,,1.8920000000000001,,,,2.5714,,3.87,,,,2.534633027522936,,,2.646972171253823,1.8834,3.87,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
688,Chrastava,BARL,SOH,N,120.0,0.0,grain,,4.343,,,6.106,,1.8920000000000001,,,,4.214,,4.9192,,,,5.015727391874181,,,4.414987898645697,1.8920000000000001,6.106,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
689,Chrastava,BARL,SOH,N,120.0,0.0,grain,,4.343,,,6.106,,1.8920000000000001,,,,4.214,,4.9192,,,,5.015727391874181,,,4.414987898645697,1.8920000000000001,6.106,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
690,Chrastava,BARL,SOH,FYM. ,0.0,10.0,grain,,2.3649999999999998,,,3.3196,,2.3306,,,,3.0014000000000003,,4.8246,,,,2.6276212319790297,,,3.0781368719965054,2.3306,4.8246,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
691,Chrastava,BARL,SOH,FYM. ,0.0,10.0,grain,,2.3649999999999998,,,3.3196,,2.3306,,,,3.0014000000000003,,4.8246,,,,2.6276212319790297,,,3.0781368719965054,2.3306,4.8246,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
692,Chrastava,BARL,SOH,FYM. + N,120.0,10.0,grain,,3.4915999999999996,,,5.3664000000000005,,2.3822,,,,4.575200000000001,,5.177199999999999,,,,5.138302752293577,,,4.355150458715596,2.3822,5.3664000000000005,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
693,Chrastava,BARL,SOH,FYM. + N,120.0,10.0,grain,,3.4915999999999996,,,5.3664000000000005,,2.3822,,,,4.575200000000001,,5.177199999999999,,,,5.138302752293577,,,4.355150458715596,2.3822,5.3664000000000005,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
694,Jaroměřice,BARL,SOH,0,0.0,0.0,grain,,3.7152000000000003,,,5.4696,,,,,,1.8145999999999998,,4.6268,,,,2.718695,,,3.668979,1.8145999999999998,5.4696,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
695,Jaroměřice,BARL,SOH,0,0.0,0.0,grain,,3.7152000000000003,,,5.4696,,,,,,1.8145999999999998,,4.6268,,,,2.718695,,,3.668979,1.8145999999999998,5.4696,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
696,Jaroměřice,BARL,SOH,0,0.0,0.0,grain,,3.7152000000000003,,,5.4696,,,,,,1.8145999999999998,,4.6268,,,,2.718695,,,3.668979,1.8145999999999998,5.4696,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
697,Jaroměřice,BARL,SOH,N,120.0,0.0,grain,,4.7902000000000005,,,8.0926,,,,,,2.7864,,6.45,,,,6.371590000000001,,,5.698158,2.7864,8.0926,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
698,Jaroměřice,BARL,SOH,N,120.0,0.0,grain,,4.7902000000000005,,,8.0926,,,,,,2.7864,,6.45,,,,6.371590000000001,,,5.698158,2.7864,8.0926,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
699,Jaroměřice,BARL,SOH,N,120.0,0.0,grain,,4.7902000000000005,,,8.0926,,,,,,2.7864,,6.45,,,,6.371590000000001,,,5.698158,2.7864,8.0926,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
700,Jaroměřice,BARL,SOH,FYM. ,0.0,10.0,grain,,4.179600000000001,,,6.2092,,,,,,2.9842,,5.6588,,,,3.781594,,,4.5626788000000005,2.9842,6.2092,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
701,Jaroměřice,BARL,SOH,FYM. ,0.0,10.0,grain,,4.179600000000001,,,6.2092,,,,,,2.9842,,5.6588,,,,3.781594,,,4.5626788000000005,2.9842,6.2092,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
702,Jaroměřice,BARL,SOH,FYM. ,0.0,10.0,grain,,4.179600000000001,,,6.2092,,,,,,2.9842,,5.6588,,,,3.781594,,,4.5626788000000005,2.9842,6.2092,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
703,Jaroměřice,BARL,SOH,FYM. + N,120.0,10.0,grain,,4.7644,,,7.783,,,,,,5.1686,,6.252199999999999,,,,6.249137999999999,,,6.0434676,4.7644,7.783,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
704,Jaroměřice,BARL,SOH,FYM. + N,120.0,10.0,grain,,4.7644,,,7.783,,,,,,5.1686,,6.252199999999999,,,,6.249137999999999,,,6.0434676,4.7644,7.783,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
705,Jaroměřice,BARL,SOH,FYM. + N,120.0,10.0,grain,,4.7644,,,7.783,,,,,,5.1686,,6.252199999999999,,,,6.249137999999999,,,6.0434676,4.7644,7.783,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
706,Krásné Údolí,BARL,SOH,0,0.0,0.0,grain,2.3994,,,,4.558,,2.1672,,,,3.913,,,,,,,,,3.2594,2.1672,4.558,,,,,,,
707,Krásné Údolí,BARL,SOH,N,120.0,0.0,grain,5.2288,,,,6.9918000000000005,,5.7620000000000005,,,,7.396,,,,,,,,,6.344650000000001,5.2288,7.396,,,,,,,
708,Krásné Údolí,BARL,SOH,FYM. ,0.0,10.0,grain,2.1242,,,,4.9708000000000006,,3.5776,,,,5.633,,,,,,,,,4.0764000000000005,2.1242,5.633,,,,,,,
709,Krásné Údolí,BARL,SOH,FYM. + N,120.0,10.0,grain,3.096,,,,7.1036,,5.3835999999999995,,,,7.783,,,,,,,,,5.84155,3.096,7.783,,,,,,,
710,Lednice,BARL,SOH,0,0.0,0.0,grain,,3.2766,,,5.2202,,3.0444,,,,5.0138,,0.8772,,,,4.505444444444445,,,3.6562740740740742,0.8772,5.2202,loam,48.8,16.77,28153.0,40.0,40.0,20.0
711,Lednice,BARL,SOH,N,120.0,0.0,grain,,4.085,,,6.983199999999999,,4.085,,,,6.2694,,1.806,,,,4.9192,,,4.6913,1.806,6.983199999999999,loam,48.8,16.77,28153.0,40.0,40.0,20.0
712,Lednice,BARL,SOH,FYM. ,0.0,10.0,grain,,3.3970000000000002,,,5.7017999999999995,,3.8958000000000004,,,,5.5556,,1.6598,,,,5.417999999999999,,,4.271333333333334,1.6598,5.7017999999999995,loam,48.8,16.77,28153.0,40.0,40.0,20.0
713,Lednice,BARL,SOH,FYM. + N,120.0,10.0,grain,,3.9388,,,6.7509999999999994,,4.2312,,,,5.4094,,1.7801999999999998,,,,5.681733333333333,,,4.632055555555556,1.7801999999999998,6.7509999999999994,loam,48.8,16.77,28153.0,40.0,40.0,20.0
714,Libějovice,BARL,SOH,0,0.0,0.0,grain,,3.0185999999999997,,,1.9264000000000001,,1.505,,,,,,,,,,,,,2.15,1.505,3.0185999999999997,,,,,,,
715,Libějovice,BARL,SOH,N,120.0,0.0,grain,,4.3774,,,7.3616,,2.0296,,,,,,,,,,,,,4.589533333333334,2.0296,7.3616,,,,,,,
716,Libějovice,BARL,SOH,FYM. ,0.0,10.0,grain,,3.2077999999999998,,,4.6784,,2.3048,,,,,,,,,,,,,3.397,2.3048,4.6784,,,,,,,
717,Libějovice,BARL,SOH,FYM. + N,120.0,10.0,grain,,4.3688,,,6.4758000000000004,,2.9842,,,,,,,,,,,,,4.6095999999999995,2.9842,6.4758000000000004,,,,,,,
718,Lípa,BARL,SOH,0,0.0,0.0,grain,,2.107,,,1.9005999999999998,,1.0578,,,,1.1524,,2.6488,,,,1.762081138040042,,,1.771446856340007,1.0578,2.6488,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
719,Lípa,BARL,SOH,0,0.0,0.0,grain,,2.107,,,1.9005999999999998,,1.0578,,,,1.1524,,2.6488,,,,1.762081138040042,,,1.771446856340007,1.0578,2.6488,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
720,Lípa,BARL,SOH,0,0.0,0.0,grain,,2.107,,,1.9005999999999998,,1.0578,,,,1.1524,,2.6488,,,,1.762081138040042,,,1.771446856340007,1.0578,2.6488,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
721,Lípa,BARL,SOH,N,120.0,0.0,grain,,3.999,,,5.2632,,2.6574,,,,3.9215999999999998,,4.644,,,,2.6726870389884088,,,3.859647839831401,2.6574,5.2632,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
722,Lípa,BARL,SOH,N,120.0,0.0,grain,,3.999,,,5.2632,,2.6574,,,,3.9215999999999998,,4.644,,,,2.6726870389884088,,,3.859647839831401,2.6574,5.2632,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
723,Lípa,BARL,SOH,N,120.0,0.0,grain,,3.999,,,5.2632,,2.6574,,,,3.9215999999999998,,4.644,,,,2.6726870389884088,,,3.859647839831401,2.6574,5.2632,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
724,Lípa,BARL,SOH,FYM. ,0.0,10.0,grain,,2.6144,,,2.4252,,1.7114,,,,2.1328,,3.612,,,,1.9548788198103266,,,2.408446469968388,1.7114,3.612,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
725,Lípa,BARL,SOH,FYM. ,0.0,10.0,grain,,2.6144,,,2.4252,,1.7114,,,,2.1328,,3.612,,,,1.9548788198103266,,,2.408446469968388,1.7114,3.612,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
726,Lípa,BARL,SOH,FYM. ,0.0,10.0,grain,,2.6144,,,2.4252,,1.7114,,,,2.1328,,3.612,,,,1.9548788198103266,,,2.408446469968388,1.7114,3.612,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
727,Lípa,BARL,SOH,FYM. + N,120.0,10.0,grain,,3.3884,,,5.0052,,3.053,,,,4.1624,,4.6268,,,,3.1639199157007374,,,3.8999533192834566,3.053,5.0052,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
728,Lípa,BARL,SOH,FYM. + N,120.0,10.0,grain,,3.3884,,,5.0052,,3.053,,,,4.1624,,4.6268,,,,3.1639199157007374,,,3.8999533192834566,3.053,5.0052,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
729,Lípa,BARL,SOH,FYM. + N,120.0,10.0,grain,,3.3884,,,5.0052,,3.053,,,,4.1624,,4.6268,,,,3.1639199157007374,,,3.8999533192834566,3.053,5.0052,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
730,Pusté Jakartice,BARL,SOH,0,0.0,0.0,grain,,2.1844,,,,,3.1046,,,,1.2298,,2.9068,,,,3.1538994999999996,,,2.5158999,1.2298,3.1538994999999996,loam,49.98,17.95,29745.0,40.0,40.0,20.0
731,Pusté Jakartice,BARL,SOH,0,0.0,0.0,grain,,2.1844,,,,,3.1046,,,,1.2298,,2.9068,,,,3.1538994999999996,,,2.5158999,1.2298,3.1538994999999996,loam,49.98,17.95,29745.0,40.0,40.0,20.0
732,Pusté Jakartice,BARL,SOH,N,120.0,0.0,grain,,2.967,,,,,4.781599999999999,,,,4.1968,,3.6464000000000003,,,,5.560751,,,4.230510199999999,2.967,5.560751,loam,49.98,17.95,29745.0,40.0,40.0,20.0
733,Pusté Jakartice,BARL,SOH,N,120.0,0.0,grain,,2.967,,,,,4.781599999999999,,,,4.1968,,3.6464000000000003,,,,5.560751,,,4.230510199999999,2.967,5.560751,loam,49.98,17.95,29745.0,40.0,40.0,20.0
734,Pusté Jakartice,BARL,SOH,FYM. ,0.0,10.0,grain,,3.2851999999999997,,,,,4.3344,,,,1.72,,3.8528000000000002,,,,4.1509875,,,3.4686774999999996,1.72,4.3344,loam,49.98,17.95,29745.0,40.0,40.0,20.0
735,Pusté Jakartice,BARL,SOH,FYM. ,0.0,10.0,grain,,3.2851999999999997,,,,,4.3344,,,,1.72,,3.8528000000000002,,,,4.1509875,,,3.4686774999999996,1.72,4.3344,loam,49.98,17.95,29745.0,40.0,40.0,20.0
736,Pusté Jakartice,BARL,SOH,FYM. + N,120.0,10.0,grain,,3.7926,,,,,4.644,,,,4.2054,,4.085,,,,5.760342,,,4.4974684,3.7926,5.760342,loam,49.98,17.95,29745.0,40.0,40.0,20.0
737,Pusté Jakartice,BARL,SOH,FYM. + N,120.0,10.0,grain,,3.7926,,,,,4.644,,,,4.2054,,4.085,,,,5.760342,,,4.4974684,3.7926,5.760342,loam,49.98,17.95,29745.0,40.0,40.0,20.0
738,Staňkov,BARL,SOH,0,0.0,0.0,grain,,0.903,,,2.7605999999999997,,0.4386,,,,3.1734,,4.0076,,,,2.3342611940298506,,,2.2695768656716417,0.4386,4.0076,loam,49.55,13.06,23179.0,40.0,40.0,20.0
739,Staňkov,BARL,SOH,0,0.0,0.0,grain,,0.903,,,2.7605999999999997,,0.4386,,,,3.1734,,4.0076,,,,2.3342611940298506,,,2.2695768656716417,0.4386,4.0076,loam,49.55,13.06,23179.0,40.0,40.0,20.0
740,Staňkov,BARL,SOH,N,120.0,0.0,grain,,2.3907999999999996,,,7.7314,,0.9632000000000001,,,,4.7214,,6.0114,,,,4.671149253731343,,,4.414891542288557,0.9632000000000001,7.7314,loam,49.55,13.06,23179.0,40.0,40.0,20.0
741,Staňkov,BARL,SOH,N,120.0,0.0,grain,,2.3907999999999996,,,7.7314,,0.9632000000000001,,,,4.7214,,6.0114,,,,4.671149253731343,,,4.414891542288557,0.9632000000000001,7.7314,loam,49.55,13.06,23179.0,40.0,40.0,20.0
742,Staňkov,BARL,SOH,FYM. ,0.0,10.0,grain,,1.2298,,,5.5126,,0.6278,,,,3.5346,,4.9879999999999995,,,,3.4238738805970144,,,3.2194456467661694,0.6278,5.5126,loam,49.55,13.06,23179.0,40.0,40.0,20.0
743,Staňkov,BARL,SOH,FYM. ,0.0,10.0,grain,,1.2298,,,5.5126,,0.6278,,,,3.5346,,4.9879999999999995,,,,3.4238738805970144,,,3.2194456467661694,0.6278,5.5126,loam,49.55,13.06,23179.0,40.0,40.0,20.0
744,Staňkov,BARL,SOH,FYM. + N,120.0,10.0,grain,,2.1242,,,6.9316,,0.903,,,,5.0396,,5.7964,,,,4.871041791044776,,,4.277640298507463,0.903,6.9316,loam,49.55,13.06,23179.0,40.0,40.0,20.0
745,Staňkov,BARL,SOH,FYM. + N,120.0,10.0,grain,,2.1242,,,6.9316,,0.903,,,,5.0396,,5.7964,,,,4.871041791044776,,,4.277640298507463,0.903,6.9316,loam,49.55,13.06,23179.0,40.0,40.0,20.0
746,Hradec n. Svit.,BARL,SOH,0,0.0,0.0,grain,2.8379999999999996,,,,3.5002,,1.9694,,,,1.1782000000000001,,2.7004,,,,0.5030840455840456,,,2.1148806742640076,0.5030840455840456,3.5002,loam,49.73,16.51,26472.0,40.0,40.0,20.0
747,Hradec n. Svit.,BARL,SOH,0,0.0,0.0,grain,2.8379999999999996,,,,3.5002,,1.9694,,,,1.1782000000000001,,2.7004,,,,0.5030840455840456,,,2.1148806742640076,0.5030840455840456,3.5002,loam,49.73,16.51,26472.0,40.0,40.0,20.0
748,Hradec n. Svit.,BARL,SOH,0,0.0,0.0,grain,2.8379999999999996,,,,3.5002,,1.9694,,,,1.1782000000000001,,2.7004,,,,0.5030840455840456,,,2.1148806742640076,0.5030840455840456,3.5002,loam,49.73,16.51,26472.0,40.0,40.0,20.0
749,Hradec n. Svit.,BARL,SOH,N,120.0,0.0,grain,3.9903999999999997,,,,6.5876,,3.4571999999999994,,,,2.7864,,3.9302,,,,3.384813034188034,,,4.022768839031339,2.7864,6.5876,loam,49.73,16.51,26472.0,40.0,40.0,20.0
750,Hradec n. Svit.,BARL,SOH,N,120.0,0.0,grain,3.9903999999999997,,,,6.5876,,3.4571999999999994,,,,2.7864,,3.9302,,,,3.384813034188034,,,4.022768839031339,2.7864,6.5876,loam,49.73,16.51,26472.0,40.0,40.0,20.0
751,Hradec n. Svit.,BARL,SOH,N,120.0,0.0,grain,3.9903999999999997,,,,6.5876,,3.4571999999999994,,,,2.7864,,3.9302,,,,3.384813034188034,,,4.022768839031339,2.7864,6.5876,loam,49.73,16.51,26472.0,40.0,40.0,20.0
752,Hradec n. Svit.,BARL,SOH,FYM. ,0.0,10.0,grain,3.2077999999999998,,,,4.2054,,1.9866,,,,1.548,,3.8097999999999996,,,,1.1679451566951569,,,2.654257526115859,1.1679451566951569,4.2054,loam,49.73,16.51,26472.0,40.0,40.0,20.0
753,Hradec n. Svit.,BARL,SOH,FYM. ,0.0,10.0,grain,3.2077999999999998,,,,4.2054,,1.9866,,,,1.548,,3.8097999999999996,,,,1.1679451566951569,,,2.654257526115859,1.1679451566951569,4.2054,loam,49.73,16.51,26472.0,40.0,40.0,20.0
754,Hradec n. Svit.,BARL,SOH,FYM. ,0.0,10.0,grain,3.2077999999999998,,,,4.2054,,1.9866,,,,1.548,,3.8097999999999996,,,,1.1679451566951569,,,2.654257526115859,1.1679451566951569,4.2054,loam,49.73,16.51,26472.0,40.0,40.0,20.0
755,Hradec n. Svit.,BARL,SOH,FYM. + N,120.0,10.0,grain,3.9474,,,,6.8714,,3.2335999999999996,,,,3.44,,4.308599999999999,,,,4.486842948717949,,,4.381307158119658,3.2335999999999996,6.8714,loam,49.73,16.51,26472.0,40.0,40.0,20.0
756,Hradec n. Svit.,BARL,SOH,FYM. + N,120.0,10.0,grain,3.9474,,,,6.8714,,3.2335999999999996,,,,3.44,,4.308599999999999,,,,4.486842948717949,,,4.381307158119658,3.2335999999999996,6.8714,loam,49.73,16.51,26472.0,40.0,40.0,20.0
757,Hradec n. Svit.,BARL,SOH,FYM. + N,120.0,10.0,grain,3.9474,,,,6.8714,,3.2335999999999996,,,,3.44,,4.308599999999999,,,,4.486842948717949,,,4.381307158119658,3.2335999999999996,6.8714,loam,49.73,16.51,26472.0,40.0,40.0,20.0
758,Uherský Ostroh,BARL,SOH,0,0.0,0.0,grain,,2.666,,,4.2398,,2.1156,,,,,,,,,,,,,3.0071333333333334,2.1156,4.2398,loam,48.99,17.42,28781.0,40.0,40.0,20.0
759,Uherský Ostroh,BARL,SOH,N,120.0,0.0,grain,,4.3688,,,4.7128000000000005,,4.575200000000001,,,,,,,,,,,,,4.552266666666667,4.3688,4.7128000000000005,loam,48.99,17.42,28781.0,40.0,40.0,20.0
760,Uherský Ostroh,BARL,SOH,FYM. ,0.0,10.0,grain,,3.2164,,,5.2116,,2.7176,,,,,,,,,,,,,3.7152000000000007,2.7176,5.2116,loam,48.99,17.42,28781.0,40.0,40.0,20.0
761,Uherský Ostroh,BARL,SOH,FYM. + N,120.0,10.0,grain,,4.3172,,,4.8418,,4.3172,,,,,,,,,,,,,4.492066666666666,4.3172,4.8418,loam,48.99,17.42,28781.0,40.0,40.0,20.0
762,Věrovany,BARL,SOH,0,0.0,0.0,grain,4.042,,,,6.0114,,3.0873999999999997,,,,3.8785999999999996,,2.3134,,,,6.0141481481481485,,,4.224491358024691,2.3134,6.0141481481481485,loam,49.47,17.26,28776.0,40.0,40.0,20.0
763,Věrovany,BARL,SOH,0,0.0,0.0,grain,4.042,,,,6.0114,,3.0873999999999997,,,,3.8785999999999996,,2.3134,,,,6.0141481481481485,,,4.224491358024691,2.3134,6.0141481481481485,loam,49.47,17.26,28776.0,40.0,40.0,20.0
